,endTime,artistName,trackName,msPlayed,full_track,segsPlayed,In Library,uri_tot
5626,2021-07-11 15:02,Gustavo Cerati,Fuerza Natural,102558,Fuerza Natural:Gustavo Cerati,102.56,1,4nISKMNTbWKrZpGFI44pIz
5627,2021-07-11 15:06,Luis Alberto Spinetta,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez),274507,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez):Luis Alberto Spinetta,274.51,1,3Z7amA2hdlxrNRTHTKFXiU
5628,2021-07-11 15:12,Red Hot Chili Peppers,Californication,329724,Californication:Red Hot Chili Peppers,329.72,1,48UPSzbZjgc449aqz8bxox
5629,2021-07-11 15:15,Adrián Berra,Mundo,200146,Mundo:Adrián Berra,200.15,1,697880g2T89UMAbnmj426Y
5630,2021-07-11 15:18,Sui Generis,Rasguña las Piedras,191226,Rasguña las Piedras:Sui Generis,191.23,1,3lvAzKmRH8vzXQ4xm19v78
5634,2021-07-11 15:22,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200800,Trátame Suavemente - Remasterizado 2007:Soda Stereo,200.8,1,65DBZofI0b79kfHTcWWDuU
5636,2021-07-11 15:25,Maroon 5,Sugar,174435,Sugar:Maroon 5,174.44,1,7cUVAbs6wouV3lgAIvcvYO
5637,2021-07-11 15:29,Charly García,Canción De Dos Por Tres,245575,Canción De Dos Por Tres:Charly García,245.58,0,
5638,2021-07-11 15:32,No Te Va Gustar,Autodestructivo,215250,Autodestructivo:No Te Va Gustar,215.25,1,0eTU0Br9OK8LybsjrXl6gH
5639,2021-07-11 15:36,Árbol,Pequeños Sueños - En Vivo,205869,Pequeños Sueños - En Vivo:Árbol,205.87,1,0Ro5YO0uiGOr0oknHamRgT
5640,2021-07-11 15:40,Sui Generis,Confesiones de Invierno,245333,Confesiones de Invierno:Sui Generis,245.33,1,47im9FzRfqAS2KYvw3NhSw
5642,2021-07-11 15:45,Gustavo Cordera,Soy Mi Soberano,322333,Soy Mi Soberano:Gustavo Cordera,322.33,1,5Kk32DOEMMGE9qc7Kglcqd
5643,2021-07-11 15:49,Fito Paez,La rueda mágica,234133,La rueda mágica:Fito Paez,234.13,1,492Y2OA9JBO9RpEXdjRVX2
5644,2021-07-11 16:07,La Vela Puerca,Hoy Tranquilo,34016,Hoy Tranquilo:La Vela Puerca,34.02,1,16QXjmqfuTQajgXB7hyoSK
5645,2021-07-11 16:10,Adrián Berra,Sigue,161472,Sigue:Adrián Berra,161.47,1,60KaE1I988N7YG8Eh1lxpt
5646,2021-07-11 16:12,Cruzando El Charco,Gardel,162959,Gardel:Cruzando El Charco,162.96,1,5sD5xKX8SVw6PtcOAr8Ypw
5647,2021-07-11 16:16,El Kuelgue,Ayer Real,219838,Ayer Real:El Kuelgue,219.84,1,3Zk6quggmkjV44bobZR37f
5648,2021-07-11 16:17,David Guetta,Bad (feat. Vassy) - Radio Edit,42108,Bad (feat. Vassy) - Radio Edit:David Guetta,42.11,1,1Nivqu7wynKsgguBmgC6Vw
5649,2021-07-11 16:20,Ricky Martin,Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez),216597,Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez):Ricky Martin,216.6,1,2uhaDVmfG7pT94VO5jl2r4
5650,2021-07-11 16:21,Manu Chao,Me Gustas Tu,58295,Me Gustas Tu:Manu Chao,58.3,1,6b37xrsNCWYIUphFBazqD6
5651,2021-07-11 16:22,Coldplay,Fun (feat. Tove Lo),6459,Fun (feat. Tove Lo):Coldplay,6.46,1,7fJFDK6XjYsXcMKNHESbot
5652,2021-07-11 16:26,Fito Paez,Un Vestido Y Un Amor,277061,Un Vestido Y Un Amor:Fito Paez,277.06,1,3s8enexDZG7QqYWIYR0PMK
5653,2021-07-11 16:31,Adam Levine,Lost Stars,267853,Lost Stars:Adam Levine,267.85,1,31UdITPwSCT5LcwbG29G3J
5654,2021-07-11 16:35,Las Pastillas del Abuelo,Ojos de Dragòn - En Vivo,266320,Ojos de Dragòn - En Vivo:Las Pastillas del Abuelo,266.32,1,6Rd19D2ftMH4WXsB5njvNK
5655,2021-07-11 16:39,Soda Stereo,Te Para 3 - MTV Unplugged,247000,Te Para 3 - MTV Unplugged:Soda Stereo,247.0,1,2kMVxFh1y5gow2hBtqGO4m
5656,2021-07-11 16:42,Bruno Mars,Leave The Door Open,0,Leave The Door Open:Bruno Mars,0.0,1,7MAibcTli4IisCtbHKrGMh
5658,2021-07-11 16:45,Jerónimo Verdún,Desdibujando,216161,Desdibujando:Jerónimo Verdún,216.16,1,1CUjgEeZ8IwyO83rlZGs9E
5659,2021-07-11 16:48,Cardellino,Cursi - Acústico,152717,Cursi - Acústico:Cardellino,152.72,1,5StDBP1URDX7DJOGCCcrwc
5660,2021-07-11 16:52,Bandalos Chinos,El Concierto,239120,El Concierto:Bandalos Chinos,239.12,1,69C9EA7elW3hWyheFseUA5
5661,2021-07-11 16:56,Enrique Iglesias,Dímelo,217933,Dímelo:Enrique Iglesias,217.93,1,3t74Slmrcf23iKxdx2Rd3A
5662,2021-07-11 16:59,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200800,Trátame Suavemente - Remasterizado 2007:Soda Stereo,200.8,1,65DBZofI0b79kfHTcWWDuU
5664,2021-07-11 17:03,Abel Pintos,Sin Principio Ni Final,231411,Sin Principio Ni Final:Abel Pintos,231.41,1,6ihwy1c6tsMC6AWANIrhH2
5665,2021-07-11 17:08,El Kuelgue,El Paraiso de los Perros,309337,El Paraiso de los Perros:El Kuelgue,309.34,1,309zcIa7rkb1QMKX4fw1Lf
5666,2021-07-11 17:12,La Vela Puerca,Clarobscuro,254630,Clarobscuro:La Vela Puerca,254.63,1,1jDaQMXYgZlpUuStaY3sNV
5667,2021-07-11 17:16,Sui Generis,Cuando Ya Me Empiece a Quedar Solo,217943,Cuando Ya Me Empiece a Quedar Solo:Sui Generis,217.94,1,60tOZaaBTUXfiqxShmGEY1
5668,2021-07-11 17:57,Charly García,Yo No Quiero Volverme Tan Loco,254814,Yo No Quiero Volverme Tan Loco:Charly García,254.81,1,4VQQ5nlfYdBm9Zn1H3IjLS
5669,2021-07-12 15:19,Pescado Rabioso,Las Habladurias del Mundo,243253,Las Habladurias del Mundo:Pescado Rabioso,243.25,0,
5670,2021-07-12 15:25,La Maquina De Hacer Pájaros,Bubulina,335853,Bubulina:La Maquina De Hacer Pájaros,335.85,0,
5671,2021-07-12 15:28,Spinetta Jade,Maribel Se Durmió,155466,Maribel Se Durmió:Spinetta Jade,155.47,0,
5672,2021-07-12 15:31,León Gieco,Sin Querer,178449,Sin Querer:León Gieco,178.45,0,
5673,2021-07-12 15:34,Pescado Rabioso,"A Starosta, el Idiota",193702,"A Starosta, el Idiota:Pescado Rabioso",193.7,0,
5674,2021-07-12 15:43,Pescado Rabioso,Cantata de Puentes Amarillos,547945,Cantata de Puentes Amarillos:Pescado Rabioso,547.95,0,7BCQ7bfdNpCdLmlvEGUfSG
5675,2021-07-12 15:50,Serú Girán,Noche de Perros,393742,Noche de Perros:Serú Girán,393.74,0,
5676,2021-07-12 17:01,Serú Girán,La Grasa de las Capitales,225157,La Grasa de las Capitales:Serú Girán,225.16,1,671TY6NMiQKR73dQV876gK
5677,2021-07-12 21:09,"García, un podcast de entrevistas con Charly","8. Charly y Spinetta: Religión, Chicas y Filosofía",297800,"8. Charly y Spinetta: Religión, Chicas y Filosofía:García, un podcast de entrevistas con Charly",297.8,0,
5678,2021-07-12 21:13,Conociendo Rusia,Mundo de Cristal,251984,Mundo de Cristal:Conociendo Rusia,251.98,0,6vV1TLBRd8IeOpQMZNw1ZH
5680,2021-07-12 21:17,NAFTA,Potra,257882,Potra:NAFTA,257.88,0,
5681,2021-07-12 21:18,Conociendo Rusia,Bruja de Barracas,60578,Bruja de Barracas:Conociendo Rusia,60.58,0,2tLZ107KERJF7nwCAucg7p
5682,2021-07-12 21:22,Conociendo Rusia,Puede Ser,230947,Puede Ser:Conociendo Rusia,230.95,0,5gzeDHcCSxKU4KcBcDWJTc
5683,2021-07-12 21:26,Andrés Calamaro,Donde manda marinero,244866,Donde manda marinero:Andrés Calamaro,244.87,0,
5684,2021-07-12 21:32,Fito Paez,Dos en la ciudad,342160,Dos en la ciudad:Fito Paez,342.16,0,
5685,2021-07-12 21:36,Father John Misty,Ballad of the Dying Man,228318,Ballad of the Dying Man:Father John Misty,228.32,0,
5686,2021-07-12 21:40,Spinetta Jade,Alma de Diamante,257557,Alma de Diamante:Spinetta Jade,257.56,1,6F3VxUPgfcvDDpk2UxsJ5a
5687,2021-07-12 21:43,Zenon Pereyra,Baila bach,200575,Baila bach:Zenon Pereyra,200.58,1,77uvRiAHXKwePaeT2H7SyE
5688,2021-07-12 21:48,Charly García,Adela en el Carrousell,315560,Adela en el Carrousell:Charly García,315.56,1,4Pz6d9chtIKUQ628KWDZpR
5689,2021-07-12 21:50,Sui Generis,"Un Hada, un Cisne (En Vivo)",1375,"Un Hada, un Cisne (En Vivo):Sui Generis",1.38,1,5szhB0Q15WTCkshsohogyJ
5692,2021-07-12 21:54,La Vela Puerca,Todo el Karma,209106,Todo el Karma:La Vela Puerca,209.11,0,
5693,2021-07-12 21:56,Justin Bieber,As Long As You Love Me - Acoustic Version,109914,As Long As You Love Me - Acoustic Version:Justin Bieber,109.91,1,1kN9UiyOSRVCrSc49ft0lp
5694,2021-07-12 22:07,Fito Paez,Un Vestido Y Un Amor,56995,Un Vestido Y Un Amor:Fito Paez,57.0,1,3s8enexDZG7QqYWIYR0PMK
5695,2021-07-13 14:44,Charly García,Demoliendo Hoteles,135973,Demoliendo Hoteles:Charly García,135.97,1,29iIRrSuANyjnwag69PHOJ
5696,2021-07-13 14:46,Charly García,Promesas Sobre El Bidet,164352,Promesas Sobre El Bidet:Charly García,164.35,0,2mA48APiBH0cfCUvYTgW5U
5698,2021-07-13 14:50,Charly García,Raros Peinados Nuevos,214739,Raros Peinados Nuevos:Charly García,214.74,1,7mnf5omGMUwSfpwZrt5AZ0
5699,2021-07-13 14:55,Charly García,Piano Bar,293687,Piano Bar:Charly García,293.69,0,1sTDXvAhC6dJQUCJtmmahR
5701,2021-07-13 14:59,Charly García,No Te Animás A Despegar,244414,No Te Animás A Despegar:Charly García,244.41,0,
5702,2021-07-13 15:01,Charly García,No Se Va A Llamar Mi Amor,130311,No Se Va A Llamar Mi Amor:Charly García,130.31,0,5ZhxwR8J7VJC5CorjuogMD
5704,2021-07-13 15:05,Charly García,Tuve Tu Amor,210049,Tuve Tu Amor:Charly García,210.05,0,0iYfWbJx56e7tc8f5uMVQu
5705,2021-07-13 15:07,Charly García,Rap Del Exilio,129280,Rap Del Exilio:Charly García,129.28,0,3weWxbl50a933TorZ3wx9r
5706,2021-07-13 15:11,Charly García,Cerca De La Revolucion,280544,Cerca De La Revolucion:Charly García,280.54,0,6KrSQXiwgnWBv6E4tTjbdF
5707,2021-07-13 15:16,Charly García,Total Interferencia,297986,Total Interferencia:Charly García,297.99,1,5InJsNKDCwm7Oi0Xujkhvs
5708,2021-07-13 15:20,Charly García,Cancion Para Mi Muerte - Bonus Track,244600,Cancion Para Mi Muerte - Bonus Track:Charly García,244.6,0,
5709,2021-07-13 15:27,Charly García,Serú Giran Medley - Live,416133,Serú Giran Medley - Live:Charly García,416.13,1,1lrmmpIgUeluYHmPN5lhxr
5710,2021-07-13 15:32,Gustavo Cerati,Puente,273800,Puente:Gustavo Cerati,273.8,0,6gwaa6ElIixNTvu6RwkMyo
5711,2021-07-13 15:35,Pescado Rabioso,Bajan,204466,Bajan:Pescado Rabioso,204.47,0,6hmYi0E6EBEmDeztQHaH0C
5712,2021-07-13 15:39,Andrés Calamaro,Estadio Azteca,217973,Estadio Azteca:Andrés Calamaro,217.97,0,03Ntkzzjkz7nFJldcPbL90
5713,2021-07-13 15:41,Sui Generis,Necesito,133960,Necesito:Sui Generis,133.96,1,7H62s62eUQqYXTA3WsrTK7
5715,2021-07-13 15:45,Charly García,Los Dinosaurios,208093,Los Dinosaurios:Charly García,208.09,0,3VCKdfJAL8DTDlwZw5O6Ik
5717,2021-07-13 15:49,Fito Paez,Tu Vida Mi Vida,252866,Tu Vida Mi Vida:Fito Paez,252.87,0,3UA8Vjo0hQXGJnoeQF1SOL
5718,2021-07-13 16:11,Gustavo Cerati,Lisa,235217,Lisa:Gustavo Cerati,235.22,0,3ac2SnHk4KYjP2Au4ZL7eu
5719,2021-07-13 17:37,Gustavo Cerati,Lisa,23079,Lisa:Gustavo Cerati,23.08,0,3ac2SnHk4KYjP2Au4ZL7eu
5720,2021-07-13 17:40,Queen,Crazy Little Thing Called Love - Remastered 2011,163373,Crazy Little Thing Called Love - Remastered 2011:Queen,163.37,0,
5721,2021-07-13 17:43,Queen,Under Pressure,237520,Under Pressure:Queen,237.52,0,
5722,2021-07-13 17:50,David Bowie,Heroes - 2017 Remaster,371413,Heroes - 2017 Remaster:David Bowie,371.41,0,
5723,2021-07-13 17:54,David Bowie,Rebel Rebel - 2016 Remaster,274739,Rebel Rebel - 2016 Remaster:David Bowie,274.74,0,
5724,2021-07-13 17:59,Pink Floyd,"Another Brick in the Wall, Pt. 2",238746,"Another Brick in the Wall, Pt. 2:Pink Floyd",238.75,1,4gMgiXfqyzZLMhsksGmbQV
5725,2021-07-13 18:03,Madonna,Material Girl,232772,Material Girl:Madonna,232.77,0,
5726,2021-07-13 18:08,Queen,I Want To Break Free - Remastered 2011,198764,I Want To Break Free - Remastered 2011:Queen,198.76,0,
5727,2021-07-13 18:22,Scorpions,Wind Of Change,60778,Wind Of Change:Scorpions,60.78,0,
5728,2021-07-13 21:27,Zeballos,"Piedra, Papel o Tijera",233454,"Piedra, Papel o Tijera:Zeballos",233.45,0,6Ao6cvOVF6DsI7Pl0LiiZ5
5729,2021-07-13 21:29,Militantes del Climax,Sin Permiso,100587,Sin Permiso:Militantes del Climax,100.59,0,4yY4lrxTxpNCvkP76Eh8nJ
5730,2021-07-13 21:32,Dostrescinco,Es Hoy,217897,Es Hoy:Dostrescinco,217.9,0,
5731,2021-07-13 21:36,Los Buenos Modales,Vitamina (129),219210,Vitamina (129):Los Buenos Modales,219.21,0,
5732,2021-07-13 21:37,Militantes del Climax,Hit Hot,7088,Hit Hot:Militantes del Climax,7.09,0,2bviC8d721aTBjcJ0nLcNU
5734,2021-07-13 21:40,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391,"Trueno: Bzrp Freestyle Sessions, Vol. 6:Bizarrap",199.39,0,1DckcUSLpCfYsD1htu4JnF
5736,2021-07-13 21:42,Bizarrap,"Frijo: Bzrp Music Sessions, Vol. 10",130912,"Frijo: Bzrp Music Sessions, Vol. 10:Bizarrap",130.91,0,0m9LriWYZaNi5PesRbFqsb
5737,2021-07-13 21:45,Franky Style,Pa Que Te Acalores,145882,Pa Que Te Acalores:Franky Style,145.88,0,3zLvSaaKQEZnOlD5iPuWf9
5738,2021-07-13 22:16,Duki,A Punta de Espada,39380,A Punta de Espada:Duki,39.38,0,4oAigy8x31z6Rno1EIxfND
5739,2021-07-14 23:59,Charly García,Inconsciente Colectivo,229883,Inconsciente Colectivo:Charly García,229.88,1,15Iobek2POjsDO14iIxGUe
5740,2021-07-15 00:04,Charly García,Yendo De La Cama Al Living,285213,Yendo De La Cama Al Living:Charly García,285.21,1,13tz2i3p3x2dMK9906nVFk
5742,2021-07-15 00:08,Charly García,No Bombardeen Buenos Aires,243671,No Bombardeen Buenos Aires:Charly García,243.67,0,5uAPIaJgTVMvdTetd5WeM5
5743,2021-07-15 00:19,Charly García,Superhéroes,78119,Superhéroes:Charly García,78.12,0,
5744,2021-07-15 19:31,Charly García,Dos Cero Uno,115498,Dos Cero Uno:Charly García,115.5,0,
5745,2021-07-15 20:06,Pescado Rabioso,Las Habladurias del Mundo,1299,Las Habladurias del Mundo:Pescado Rabioso,1.3,0,
5747,2021-07-15 20:11,Fito Paez,Un Vestido Y Un Amor,277061,Un Vestido Y Un Amor:Fito Paez,277.06,1,3s8enexDZG7QqYWIYR0PMK
5748,2021-07-15 20:14,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,209893,No Te Alejes Tanto De Mí:Luis Alberto Spinetta,209.89,0,
5749,2021-07-15 20:19,Serú Girán,Cinema Verité,293213,Cinema Verité:Serú Girán,293.21,1,3dSGYEAgBj8KF0HnzXskMo
5750,2021-07-15 20:22,Fito Paez,Un vestido y un amor,18638,Un vestido y un amor:Fito Paez,18.64,0,
5752,2021-07-15 20:26,Sui Generis,Aprendizaje,225400,Aprendizaje:Sui Generis,225.4,1,1ER1laT8sGa3uSifgRaL5u
5753,2021-07-15 20:38,Fito Paez,Polaroid De Locura Ordinaria,104786,Polaroid De Locura Ordinaria:Fito Paez,104.79,0,0fAkoHmERNn6PuRqfK7411
5754,2021-07-16 18:41,Spinetta Jade,Alma de Diamante,257557,Alma de Diamante:Spinetta Jade,257.56,1,6F3VxUPgfcvDDpk2UxsJ5a
5755,2021-07-16 18:45,Serú Girán,Peperina,220265,Peperina:Serú Girán,220.26,1,3kL99Fpliaj8HWigniTIp7
5757,2021-07-16 18:49,Jeites,Volviendo a casa,242213,Volviendo a casa:Jeites,242.21,0,
5758,2021-07-16 19:15,Virus,Pronta Entrega,37055,Pronta Entrega:Virus,37.06,1,4UXE0ZLGIoLUOFqTECzoQe
5759,2021-07-16 19:26,Fito Paez,Brillante Sobre El Mic,288486,Brillante Sobre El Mic:Fito Paez,288.49,1,00RLHj1BjCoBIhdCdSb3O6
5760,2021-07-16 19:31,Fito Paez,Dos Días En La Vida,279941,Dos Días En La Vida:Fito Paez,279.94,1,2JkUMVhAh8KgtojK5hfONE
5761,2021-07-16 19:36,Fito Paez,Yo Vengo A Ofrecer Mi Corazón,265906,Yo Vengo A Ofrecer Mi Corazón:Fito Paez,265.91,0,
5762,2021-07-16 19:40,El Cuarteto De Nos,Cuando sea grande,249986,Cuando sea grande:El Cuarteto De Nos,249.99,1,6Pa10qJeYr5qu777xSieyM
5763,2021-07-16 19:43,Fito Paez,Cable A Tierra,203813,Cable A Tierra:Fito Paez,203.81,1,2Til97fBo9aqwyC1Q8VG1g
5764,2021-07-16 19:51,Charly García,Adela en el Carrousell,315560,Adela en el Carrousell:Charly García,315.56,1,4Pz6d9chtIKUQ628KWDZpR
5765,2021-07-16 20:00,No Te Va Gustar,Chau,296891,Chau:No Te Va Gustar,296.89,1,3oetlwTea7DqM0hTcmPpME
5766,2021-07-16 20:05,La Vela Puerca,Para No Verme Más,245986,Para No Verme Más:La Vela Puerca,245.99,1,56RHRxBAMWgGaHBCGxvVbW
5767,2021-07-16 20:25,Fran Busso,Entre Libros,46206,Entre Libros:Fran Busso,46.21,1,1lnjnRgyajyD2K54KuGAzz
5768,2021-07-17 01:40,Zenon Pereyra,Baila bach,200575,Baila bach:Zenon Pereyra,200.58,1,77uvRiAHXKwePaeT2H7SyE
5769,2021-07-17 01:44,Fito Paez,La rueda mágica,234133,La rueda mágica:Fito Paez,234.13,1,492Y2OA9JBO9RpEXdjRVX2
5770,2021-07-17 01:47,El Bordo,Lejos,218872,Lejos:El Bordo,218.87,1,69abH6M0C97G5sT52PWA6T
5771,2021-07-17 01:48,Zenon Pereyra,Baila bach,26335,Baila bach:Zenon Pereyra,26.34,1,77uvRiAHXKwePaeT2H7SyE
5773,2021-07-17 01:50,David Bowie,Heroes - 2017 Remaster,5026,Heroes - 2017 Remaster:David Bowie,5.03,0,
5775,2021-07-17 01:54,Cristian Castro,Lloviendo Estrellas,194550,Lloviendo Estrellas:Cristian Castro,194.55,1,5b00r2xveYfVIOExZJJ395
5776,2021-07-17 01:57,ChiChi Peralta,Procura,217361,Procura:ChiChi Peralta,217.36,0,
5777,2021-07-17 02:01,David Bowie,Magic Dance,0,Magic Dance:David Bowie,0.0,0,
5784,2021-07-17 02:02,David Bowie,Sound and Vision - 2017 Remaster,12450,Sound and Vision - 2017 Remaster:David Bowie,12.45,0,
5786,2021-07-17 02:05,Airbag,Amor de verano,197371,Amor de verano:Airbag,197.37,0,
5787,2021-07-17 02:07,ChiChi Peralta,Procura,17761,Procura:ChiChi Peralta,17.76,0,
5789,2021-07-17 02:12,Camila,Mientes,205589,Mientes:Camila,205.59,0,
5790,2021-07-17 02:13,Juanes,Volverte A Ver,603,Volverte A Ver:Juanes,0.6,1,63NDMG1b8QqSU2TtOOzHlh
5792,2021-07-17 02:17,Sebastian Yatra,Devuélveme El Corazón,243426,Devuélveme El Corazón:Sebastian Yatra,243.43,0,
5793,2021-07-17 02:20,Juanes,Volverte A Ver,217560,Volverte A Ver:Juanes,217.56,1,63NDMG1b8QqSU2TtOOzHlh
5794,2021-07-17 02:24,David Bisbal,Diez Mil Maneras,186548,Diez Mil Maneras:David Bisbal,186.55,0,
5797,2021-07-17 02:29,Moris,El Oso,13993,El Oso:Moris,13.99,1,42WA51ZqDPtp4ZhJj2ngAB
5800,2021-07-17 02:34,Conociendo Rusia,Loco en el Desierto,257176,Loco en el Desierto:Conociendo Rusia,257.18,1,392fECmnYZTQjL97hqEElg
5801,2021-07-17 02:37,El Kuelgue,Parque Acuático,172646,Parque Acuático:El Kuelgue,172.65,0,
5802,2021-07-17 02:41,Bandalos Chinos,Canción Para Naufragios - 28-08-2017,22455,Canción Para Naufragios - 28-08-2017:Bandalos Chinos,22.46,0,
5804,2021-07-17 02:45,Emmanuel Horvilleur,Llamame,208790,Llamame:Emmanuel Horvilleur,208.79,0,3oqI8s2Aj0MUOop1j2vqoN
5806,2021-07-17 02:49,Conociendo Rusia,Otra Oportunidad,243021,Otra Oportunidad:Conociendo Rusia,243.02,0,29WjfUKhMuEVdO8iCRw2eE
5807,2021-07-17 02:52,Bandalos Chinos,Mi Manera De Ser,160853,Mi Manera De Ser:Bandalos Chinos,160.85,0,5gLPJihYkhz3h7ZRIa2QO8
5808,2021-07-17 02:57,Justo,Solos los Dos,323076,Solos los Dos:Justo,323.08,0,
5809,2021-07-17 03:01,Juan Ingaramo,Fuego y Pasión,224491,Fuego y Pasión:Juan Ingaramo,224.49,0,
5810,2021-07-17 03:04,Axel Fiks,Chica Acuario,207163,Chica Acuario:Axel Fiks,207.16,0,
5811,2021-07-17 03:07,Salvapantallas,Chhkp,179445,Chhkp:Salvapantallas,179.44,0,
5812,2021-07-17 03:09,Cami,Querida Rosa,93372,Querida Rosa:Cami,93.37,0,
5813,2021-07-17 03:13,Bandalos Chinos,Paranoia Pop,232226,Paranoia Pop:Bandalos Chinos,232.23,0,5BOg9CZMk1nWNMkklZ0Boy
5814,2021-07-17 03:17,Silvestre y La Naranja,Amores Callejeros,255314,Amores Callejeros:Silvestre y La Naranja,255.31,1,3TB1bt5EedjKd6739mWkcm
5815,2021-07-17 03:21,Conociendo Rusia,Cicatriz,243996,Cicatriz:Conociendo Rusia,244.0,0,7326NRPSE29jliGTzaRku7
5817,2021-07-17 03:25,Bandalos Chinos,Sin Señal,218720,Sin Señal:Bandalos Chinos,218.72,0,54urwGqn1noPWYDBpzTNLm
5818,2021-07-17 03:27,NAFTA,La Carta,97364,La Carta:NAFTA,97.36,0,
5819,2021-07-17 03:32,Silvestre y La Naranja,Canción Para Que Vuelvas,207360,Canción Para Que Vuelvas:Silvestre y La Naranja,207.36,0,
5820,2021-07-17 03:36,Babasónicos,Como Eran Las Cosas,240513,Como Eran Las Cosas:Babasónicos,240.51,0,61qPUnazSdkvua4wgA4L8C
5821,2021-07-17 03:37,Indios,El Sol Ya Estaba Ahí,10769,El Sol Ya Estaba Ahí:Indios,10.77,0,
5822,2021-07-17 03:40,Conociendo Rusia,Juro,198624,Juro:Conociendo Rusia,198.62,0,43JRoaGJFTTNXCY1FNo9tA
5823,2021-07-17 03:44,Axel Fiks,Chica Acuario,207163,Chica Acuario:Axel Fiks,207.16,0,
5824,2021-07-17 03:45,Lo' Pibitos,Sintonía,72212,Sintonía:Lo' Pibitos,72.21,0,4MdTIqNWIhd3fgnsSfOTxY
5825,2021-07-17 03:47,Conociendo Rusia,La Luna,114604,La Luna:Conociendo Rusia,114.6,0,3AP3yFNoB0mdDh8DEaLCdL
5826,2021-07-17 03:50,Adrián Berra,Un Beso en la Nariz,208329,Un Beso en la Nariz:Adrián Berra,208.33,1,1i5QhHCbx5BWjVE8pa58fu
5827,2021-07-17 03:51,Luis Alberto Spinetta,Merecer,19415,Merecer:Luis Alberto Spinetta,19.42,0,
5828,2021-07-17 03:53,Cardellino,Cursi - Acústico,152717,Cursi - Acústico:Cardellino,152.72,1,5StDBP1URDX7DJOGCCcrwc
5829,2021-07-17 03:57,Sui Generis,Juan Represión,208306,Juan Represión:Sui Generis,208.31,1,6MmAJ62nNmwEru24dcHACu
5830,2021-07-17 04:01,Charly García,Canción De Dos Por Tres,245575,Canción De Dos Por Tres:Charly García,245.58,0,
5831,2021-07-17 04:06,Serú Girán,Cinema Verité,293213,Cinema Verité:Serú Girán,293.21,1,3dSGYEAgBj8KF0HnzXskMo
5832,2021-07-17 04:09,Serú Girán,"A Cada Hombre, A Cada Mujer",233306,"A Cada Hombre, A Cada Mujer:Serú Girán",233.31,0,15YgfiMf7ArHQOLQ1fZEEC
5833,2021-07-17 04:14,Gustavo Cerati,Lisa,265680,Lisa:Gustavo Cerati,265.68,0,3ac2SnHk4KYjP2Au4ZL7eu
5834,2021-07-17 04:18,Charly García,Rezo Por Vos - Live,5483,Rezo Por Vos - Live:Charly García,5.48,1,09owTrI1VnYKs5i1CCMnE2
5836,2021-07-17 12:27,Charly García,Los Dinosaurios,208093,Los Dinosaurios:Charly García,208.09,0,3VCKdfJAL8DTDlwZw5O6Ik
5838,2021-07-17 12:28,Invisible,El Anillo del Capitán Beto,6637,El Anillo del Capitán Beto:Invisible,6.64,0,23jMDvKil4frbTA35BVzBY
5841,2021-07-17 12:32,Soda Stereo,Entre Canibales - MTV Unplugged,260701,Entre Canibales - MTV Unplugged:Soda Stereo,260.7,1,060aWWmC9CrLqbhzHQifQf
5842,2021-07-17 12:34,Charly García,Yendo De La Cama Al Living,136473,Yendo De La Cama Al Living:Charly García,136.47,1,13tz2i3p3x2dMK9906nVFk
5844,2021-07-17 12:35,Spinetta Jade,Alma de Diamante,7263,Alma de Diamante:Spinetta Jade,7.26,1,6F3VxUPgfcvDDpk2UxsJ5a
5845,2021-07-17 12:39,Charly García,Adela en el Carrousell,266401,Adela en el Carrousell:Charly García,266.4,1,4Pz6d9chtIKUQ628KWDZpR
5846,2021-07-17 22:59,Charly García,Adela en el Carrousell,49159,Adela en el Carrousell:Charly García,49.16,1,4Pz6d9chtIKUQ628KWDZpR
5847,2021-07-17 23:09,Spinetta Jade,Alma de Diamante,8372,Alma de Diamante:Spinetta Jade,8.37,1,6F3VxUPgfcvDDpk2UxsJ5a
5848,2021-07-17 23:19,Emilia,Como Si No Importara,2751,Como Si No Importara:Emilia,2.75,0,1GYJpuLq41vEVKXiHGEY9j
5849,2021-07-18 03:46,Sfera Ebbasta,Cupido (with Khea & Duki feat. Quavo & Elettra Lamborghini) - RMX,1386,Cupido (with Khea & Duki feat. Quavo & Elettra Lamborghini) - RMX:Sfera Ebbasta,1.39,0,
5850,2021-07-18 05:06,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,160866,Seguir Viviendo Sin Tu Amor:Luis Alberto Spinetta,160.87,0,2qBirMakpTdz9ymxrZEyzg
